,title,address,huxing,BuildingArea,Position,Direction,BuildingTime,SubwayDistance,price_total,price_square,price_dy,labels
996,正南新海家园3室1厅,新海家园 螺丝岗-新安江路与郎溪路交口,3室1厅,92,底层（共28层）,南向,2000年建,2,120,13019,,"满二,优质教育"
997,正南家天下北郡3室2厅,家天下北郡 南岗-淮海大道与大禹路交口西北角,3室2厅,89,低层（共27层）,南向,2018年建,,151,16966,6,优质教育
998,正南新海家园2室2厅,新海家园 螺丝岗-新安江路与郎溪路交口,3室2厅,93,中层（共28层）,南向,2000年建,2,120,12772,,"满五,优质教育"
999,南北通透圣联梦溪小镇4室2厅精装修,圣联梦溪小镇 瑶海工业园-磨店职教城淮海大道与梦溪路交口,4室2厅,123,高层（共32层）,南北向,2015年建,3,149,12084,8,"满五,优质教育"
1000,正南新海尚宸家园4室2厅,新海尚宸家园 瑶海工业园-当涂路与新海大道交汇处西北侧,4室2厅,150,顶层（共30层）,南向,2010年建,,158,10519,43,满二
1001,新站区 地铁口 花园小区 家天下 方正3室 人车分流 配套全,家天下 瑶海公园-铜陵北路与颖河路交口(生态公园西侧),3室2厅,88,低层（共25层）,南向,2014年建,,150,17045,,"满五,优质教育"
1002,正南隆昊昊天园2室2厅精装修,隆昊昊天园 皖江厂-北二环路之砀山路与星火路交口,2室2厅,95,中层（共11层）,南向,2012年建,3,132,13826,,"满五,优质教育"
1003,正南国耀园上园2室2厅,国耀园上园 瑶海工业园-郎溪路以西、瑶海路以北,2室2厅,88,中层（共34层）,南向,2012年建,3,110,12500,18,"满五,优质教育"
1004,正南同济苹果嘉园3室2厅,同济苹果嘉园 临泉东路-临泉路与当涂路交口以东约300米,3室2厅,92,低层（共18层）,南向,2009年建,3,123,13369,,"满五,优质教育"
1005,正南万达华府4室2厅豪华装修,万达华府 临泉东路-临泉东路与和县路交叉口东西两侧,4室2厅,126,低层（共33层）,南向,2017年建,3,325,25677,,"满二,优质教育"
1006,正南万达华府3室2厅,万达华府 临泉东路-临泉东路与和县路交叉口东西两侧,3室2厅,98,中层（共33层）,南向,2017年建,3,205,20778,,"满二,优质教育"
1007,正南碧桂园·正荣悦玺4室2厅精装修,碧桂园·正荣悦玺 瑶海工业园-包公大道与烈山路交口北500米西侧,4室2厅,112,中层（共16层）,南向,2019年建,,177,15685,,满二
1008,正南东升花园3室2厅精装修,东升花园 临泉东路-临泉东路与当涂路交叉口,3室2厅,92,低层（共18层）,南向,2000年建,3,122,13200,,"满二,优质教育"
1009,南北通透正创日出印象3室2厅,正创日出印象 龙岗-长江东路龙岗中心(原建材二厂),3室2厅,78,中层（共6层）,南北向,2008年建,2,105,13392,,满五
1010,南北通透安粮双景佳苑3室2厅,安粮双景佳苑 瑶海公园-铜陵北路与二环路交叉口向北500米,3室2厅,125,顶层（共18层）,南北向,2010年建,3,140,11123,13,"满二,优质教育"
1011,和平路一楼小户型 安拖新村 2室1厅,安拖新村 曙光影院-和平路与铜陵路交口,2室1厅,53,底层（共6层）,南向,2000年建,,56,10566,4,"满二,优质教育"
1012,正南月亮湾亲水嘉园2室2厅精装修,月亮湾亲水嘉园 临泉东路-月亮湾亲水嘉园,2室2厅,89,中层（共5层）,南向,2006年建,3,121,13595,,满二
1013,正南万豪花园4室1厅,万豪花园 胜利广场-合肥敬亭山路与临泉路交口以南100米,4室1厅,148,中层（共11层）,南向,2003年建,1,176,11864,9,"满二,优质教育"
1014,正南利港尚公馆3室2厅,利港尚公馆 生态公园-铜陵北路与颍河路交口(正对生态公园),3室2厅,89,高层（共21层）,南向,2015年建,3,130,14547,,满二
1015,正南香江生态丽景3室1厅,香江生态丽景 生态公园-铜陵北路与颖河路交汇处(生态公园北侧),3室1厅,86,中层（共11层）,南向,2010年建,3,117,13527,,"满五,优质教育"
1016,正南长虹世纪荣廷3室2厅精装修,长虹世纪荣廷 瑶海工业园-铜陵北路与天水路交口向东100米,3室2厅,96,低层（共25层）,南向,2015年建,,155,16028,,"满五,优质教育"
1017,正南阳光汇景2室2厅,阳光汇景 瑶海公园-铜陵北路和物流大道交口西南侧,2室2厅,96,低层（共18层）,南向,2008年建,,89,9243,24,满五
1018,瑶海区 地铁口 瑶海万达旁 万达华府 精装3室 房主急售,万达华府 临泉东路-临泉东路与和县路交叉口东西两侧,3室2厅,100,高层（共34层）,东向,2017年建,3,229,22900,,"满二,优质教育"
1019,正南康城水云间4室企业推荐房源,康城水云间 生态公园-大别山路与颖河路交叉口,4室0厅,199,低层（共18层）,南向,2008年建,3,195,9798,80,"满二,优质教育"
1020,正南东方樾府4室2厅,东方樾府 龙塘-撮镇镇瑶岗路与东风大道交口西南角,4室2厅,118,中层（共30层）,南向,2020年建,,145,12272,13,
1021,正南瑞泰和园3室2厅精装修,瑞泰和园 临泉东路-临泉东路和通达路交口东北,3室2厅,99,低层（共18层）,南向,2011年建,,118,11919,,"满五,优质教育"
1022,正南红星家园3室2厅,红星家园 火车站-胜利路与临泉路交叉口,3室2厅,84,低层（共6层）,南向,1988年建,3,105,12500,,"满二,优质教育"
1023,正南香格里拉花园3室2厅精装修,香格里拉花园 临泉东路-临泉路合家福购物广场旁,3室2厅,106,中层（共11层）,南向,2008年建,3,152,14245,,"满二,优质教育"
1024,正南 南山·柠檬郡 3室2厅 精装修,南山·柠檬郡 瑶海工业园-文忠路与磨店街交口(新站管委会对面),3室2厅,100,中层（共27层）,南向,2020年建,,141,14090,8,
1025,正南阳光棕榈园3室2厅精装修,阳光棕榈园 龙岗-临泉路与牡丹路交口西南(琥珀名城正北面),3室2厅,91,高层（共18层）,南向,2011年建,2,142,15599,,"满五,优质教育"
1026,正南万成华府2室1厅,万成华府 龙岗-明皇路,2室1厅,73,低层（共30层）,南向,2013年建,,84,11506,,满五
1027,次新小区 地铁口 公园旁正南 和昌香樟原著 4室2厅 精装修,和昌香樟原著 瑶海公园-新蚌埠路与扶疏路交叉口西南角,4室2厅,106,中层（共28层）,南向,2020年建,,239,22547,,
1028,正南橘郡万绿园3室2厅,橘郡万绿园 安徽大市场-铜陵路、临泉路交叉口,3室2厅,141,高层（共16层）,南向,2007年建,2,176,12482,,"满五,优质教育"
1029,东部新中心 地铁口 次新小区 远洋庐玥风景 方正3室 价可谈,远洋庐玥风景 撮镇-裕溪路与桥头集路西北角,3室2厅,105,中层（共11层）,南向,2021年建,,155,14761,,
1030,南北通透家天下3室3厅精装修,家天下 瑶海公园-铜陵北路与颖河路交口(生态公园西侧),3室3厅,109,低层（共32层）,南北向,2014年建,,210,19232,,"满五,优质教育"
1031,正南月亮湾亲水嘉园2室2厅精装修,月亮湾亲水嘉园 临泉东路-月亮湾亲水嘉园,2室2厅,89,中层（共5层）,南向,2006年建,3,121,13595,,满二
1032,正南橘郡万绿园4室2厅精装修,橘郡万绿园 安徽大市场-铜陵路、临泉路交叉口,4室2厅,104,底层（共6层）,南向,2007年建,2,220,21153,,"满五,优质教育"
1033,正南瑞泰江南3室2厅精装修,瑞泰江南 龙岗-临泉东路与顺祥路交口北100米,3室2厅,85,中层（共20层）,南向,2011年建,,110,12941,,"满五,优质教育"
1034,正南文一云河湾3室2厅精装修,文一云河湾 临泉东路-龙岗开发区明皇路以北地块,3室2厅,89,低层（共33层）,南向,2011年建,3,124,13793,,"满二,优质教育"
1035,正南皇马花园3室2厅,皇马花园 龙岗-临泉东路与顺祥路交汇处,3室2厅,100,中层（共6层）,南向,2009年建,,130,13000,4,"满二,优质教育"
1036,正南阳光汇景3室2厅,阳光汇景 瑶海公园-铜陵北路和物流大道交口西南侧,3室2厅,137,高层（共18层）,南向,2008年建,,170,12401,,满五
1037,南北通透东湖山庄碧云阁4室2厅精装修,东湖山庄碧云阁 瑶海公园-天柱山路瑶海公园东侧,4室2厅,123,顶层（共6层）,南北向,2006年建,1,119,9674,57,满五
1038,正南瑶东新村3室1厅,瑶东新村 瑶海公园-颍河路与天柱山,3室1厅,78,中层（共6层）,南向,2004年建,3,86,10931,8,"满二,优质教育"
1039,南北通透万达华府3室2厅,万达华府 临泉东路-临泉东路与和县路交叉口东西两侧,3室2厅,98,中层（共32层）,南北向,2017年建,3,189,19285,19,"满二,优质教育"
1040,圣联梦溪小镇3室2厅,圣联梦溪小镇 瑶海工业园-磨店职教城淮海大道与梦溪路交口,3室2厅,101,中层（共32层）,东向,2015年建,3,148,14653,,优质教育
1041,正南上林雅苑3室2厅,上林雅苑 临泉东路-临泉东路与通达路交叉口,3室2厅,89,高层（共6层）,南向,2006年建,2,100,11135,,"满二,优质教育"
1042,正南兴华苑C区3室2厅,"兴华苑C区 瑶海公园-武里山路,近物流大道",3室2厅,124,低层（共32层）,南向,2007年建,,130,10427,,满二
1043,正南美好上院4室2厅,美好上院 龙塘-东风大道与瑶岗路交口,4室2厅,104,低层（共18层）,南向,2020年建,,130,12478,8,
1044,正南华润紫玥台3室2厅,华润紫玥台 龙塘-东风大道与新世界路交口向西200米,3室2厅,92,低层（共27层）,南向,2020年建,,145,15760,,
1045,正南海洲景秀世家3室2厅精装修,海洲景秀世家 临泉东路-通达路与站前东路交汇处,3室2厅,124,高层（共6层）,南向,2007年建,2,162,12970,,"满二,优质教育"
1046,正南东升花园3室2厅精装修,东升花园 临泉东路-临泉东路与当涂路交叉口,3室2厅,92,低层（共18层）,南向,2000年建,3,122,13200,,"满二,优质教育"
1047,南北通透美好时代4室2厅精装修,美好时代 店埠-美好时代,4室2厅,112,高层（共8层）,南北向,2020年建,2,228,20268,,
1048,正南东方樾府3室2厅豪华装修,东方樾府 龙塘-撮镇镇瑶岗路与东风大道交口西南角,3室2厅,89,低层（共30层）,南向,2019年建,,125,13919,,满二
1049,南北通透璟泰赢家广场5室2厅,璟泰赢家广场 长江批发市场-临泉路与当涂路交汇处,5室2厅,173,顶层（共18层）,南北向,2005年建,2,190,10982,24,满二
1050,正南森海豪庭3室2厅,森海豪庭 临泉东路-临泉路与当涂路交叉口,3室2厅,96,低层（共11层）,南向,2004年建,3,143,14769,,"满二,优质教育"
1051,南北通透瑞泰江南3室2厅,瑞泰江南 龙岗-临泉东路与顺祥路交口北100米,3室2厅,85,低层（共6层）,南北向,2011年建,,102,11877,3,"满二,优质教育"
1052,正南文一名门学府3室2厅精装修,文一名门学府 龙岗-新安江路与龙岗路交口向东200米,3室2厅,95,顶层（共8层）,南向,2016年建,,175,18421,22,"满二,优质教育"
1053,南北通透阳光汇景2室2厅,阳光汇景 瑶海公园-铜陵北路和物流大道交口西南侧,2室2厅,85,低层（共18层）,南北向,2008年建,,95,11059,7,满二
1054,正南风景苑3室2厅企业推荐房源,风景苑 临泉东路-临泉路安徽大市场东合家福超市旁,3室2厅,86,低层（共6层）,南向,2007年建,3,118,13586,,"满二,优质教育"
1055,正南江晨园2室2厅企业推荐房源,江晨园 花冲公园-临泉路与当涂路交叉口,2室2厅,89,底层（共18层）,南向,2006年建,2,104,11741,,"满二,优质教育"
1056,正南芳邻家园3室2厅,芳邻家园 花冲公园-临泉路与泗州路交口,3室2厅,95,中层（共6层）,南向,2007年建,2,116,12158,,"满二,优质教育"
1057,正南森海豪庭3室2厅,森海豪庭 临泉东路-临泉路与当涂路交叉口,3室2厅,118,低层（共9层）,南向,2004年建,3,160,13559,,"满五,优质教育"
1058,正南紫云府3室2厅企业推荐房源,紫云府 凤阳路菜市场-东一环与长江东大街交口东200米,3室2厅,95,低层（共33层）,南向,2020年建,2,240,25088,,优质教育
1059,正南银领时代2室2厅精装修,银领时代 临泉东路-北二环与东二环交汇处,2室2厅,90,顶层（共18层）,南向,2014年建,3,115,12688,8,"满五,优质教育"
1060,正南文一名门名城3室2厅精装修,文一名门名城 龙岗-龙岗路与临泉东路交口东北,3室2厅,100,高层（共31层）,南向,2018年建,2,165,16462,,满二
1061,正南安粮双景佳苑3室2厅精装修,安粮双景佳苑 瑶海公园-铜陵北路与二环路交叉口向北500米,3室2厅,122,低层（共11层）,南向,2010年建,3,170,13857,,"满五,优质教育"
1062,正南正创日出印象3室,正创日出印象 龙岗-长江东路龙岗中心(原建材二厂),3室0厅,102,高层（共25层）,南向,2012年建,2,123,11956,,满二
1063,周谷堆旁百大东兴家园 3室2厅交通方便,百大东兴家园 龙岗-水东路与和平路交口西北角,3室2厅,89,高层（共33层）,南向,2018年建,,130,14476,,满二
1064,正南家天下3室2厅企业推荐房源,家天下 瑶海公园-铜陵北路与颖河路交口(生态公园西侧),3室2厅,88,低层（共32层）,南向,2014年建,,162,18409,,"满五,优质教育"
1065,正南德邦翠馨居3室2厅,德邦翠馨居 瑶海公园-物流大道与龙门岭路交汇处,3室2厅,132,顶层（共6层）,南向,2008年建,,160,12057,,满五
1066,正南明皇家园2室1厅,明皇家园 龙岗-龙岗路明皇家园,2室1厅,64,中层（共33层）,南向,2020年建,,60,9273,6,
1067,正南阳光汇景1室1厅,阳光汇景 瑶海公园-铜陵北路和物流大道交口西南侧,1室1厅,45,中层（共19层）,南向,2008年建,,57,12605,,满二
1068,华府竹丝苑2室2厅精装修,华府竹丝苑 瑶海公园-北二环路与铜陵北路交叉口,独栋,2,无花园86.75㎡,南向,张春春,3,122,14063,,"满五,优质教育"
1069,正南蓝岸雅居1室1厅,蓝岸雅居 和平广场-合肥市和平路与明光路交汇处东南角,1室1厅,60,中层（共28层）,南向,2010年建,1,155,25704,,满二
1070,南北通透 禹洲中央城 3室2厅 精装修,禹洲中央城 皖江厂-新蚌埠路与物流大道交口西南角,3室2厅,95,中层（共34层）,南北向,2017年建,,201,21062,,满二
1071,正南香江生态丽景3室,香江生态丽景 生态公园-铜陵北路与颖河路交汇处(生态公园北侧),3室0厅,122,低层（共28层）,南向,2010年建,3,155,12704,9,"满二,优质教育"
1072,南北通透银领时代2室2厅,银领时代 临泉东路-北二环与东二环交汇处,2室2厅,90,中层（共18层）,南北向,2010年建,3,112,12378,7,"满五,优质教育"
1073,正南花冲苑3室2厅企业推荐房源,花冲苑 花冲公园-长江东路东五里井泗州路家园超市,3室2厅,127,底层（共6层）,南向,2003年建,2,160,12598,,"满二,优质教育"
1074,正南皇马花园3室2厅,皇马花园 龙岗-临泉东路与顺祥路交汇处,3室2厅,100,中层（共6层）,南向,2009年建,,130,13000,4,"满二,优质教育"
1075,正南香江世纪名城3室2厅,香江世纪名城 花冲公园-临泉路与泗洲路交汇处,3室2厅,114,低层（共16层）,南向,2006年建,2,152,13230,,"满五,优质教育"
1076,南北通透阳光汇景1室,阳光汇景 瑶海公园-铜陵北路和物流大道交口西南侧,1室0厅,70,低层（共18层）,南北向,2008年建,,80,11428,3,满五
1077,正南城建琥珀名城2室2厅豪华装修,城建琥珀名城 龙岗-长江东路金泰气配城对面,2室2厅,76,中层（共18层）,南向,2009年建,2,120,15762,,"满五,优质教育"
1078,正南风景苑3室2厅企业推荐房源,风景苑 临泉东路-临泉路安徽大市场东合家福超市旁,3室2厅,120,顶层（共6层）,南向,2007年建,3,145,12033,,"满五,优质教育"
